# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
6548	north	south	un	101881	3	0.276190476	2.75676	0.29935	25.38717	0.44040	0.01605	-1.00000	-1.00000
6558	north	south	un	102014	10	1.000000000	0.83333	0.21245	3.26870	0.07918	0.00055	-1.00000	-1.00000
6561	north	south	un	102098	32	0.720637687	0.87335	0.42936	1.77644	0.05881	0.00108	-1.00000	-1.00000
6575	north	south	un	102322	10	0.700976344	1.25000	0.58511	2.67045	0.09691	0.00260	-1.00000	-1.00000
6580	north	south	un	102509	9	1.000000000	1.07143	0.47705	2.40638	0.02996	0.00022	-1.00000	-1.00000
6582	north	south	un	102577	16	0.564241100	0.75862	0.35871	1.60438	0.11998	0.00391	-1.00000	-1.00000
6604	north	south	un	102636	13	0.076924939	6.66667	0.80868	54.95900	0.82391	0.03100	-1.00000	-1.00000
6607	north	south	un	102724	39	0.000114104	0.05549	0.00694	0.44375	1.25579	0.11124	-1.00000	-1.00000
6621	north	south	un	102920	48	0.459260419	0.75316	0.36146	1.56930	0.12311	0.00456	-1.00000	-1.00000
6624	north	south	un	102947	14	0.046601503	0.28767	0.09213	0.89829	0.54110	0.03865	-1.00000	-1.00000
6649	north	south	un	103078	17	0.000727750	0.06963	0.00854	0.56744	1.15721	0.09136	-1.00000	-1.00000
6651	north	south	un	103129	5	0.000447258	4.74675	1.89990	11.85942	0.67640	0.09573	-1.00000	-1.00000
6659	north	south	un	103261	13	0.000037150	5.55484	2.41586	12.77236	0.74467	0.14303	-1.00000	-1.00000
6730	north	south	un	103821	13	0.767053884	0.75587	0.23890	2.39152	0.12155	0.00175	-1.00000	-1.00000
6745	north	south	un	104128	10	0.034163107	2.80779	1.10633	7.12598	0.44836	0.03758	-1.00000	-1.00000
6757	north	south	un	104372	7	1.000000000	0.90000	0.26015	3.11357	0.04576	0.00021	-1.00000	-1.00000
6775	north	south	un	104449	22	1.000000000	0.90336	0.31973	2.55236	0.04414	0.00029	-1.00000	-1.00000
6780	north	south	un	104493	3	0.159557796	0.16667	0.01809	1.53513	0.77815	0.02437	-1.00000	-1.00000
6799	north	south	un	104890	29	0.494970392	0.70000	0.28687	1.70810	0.15490	0.00490	-1.00000	-1.00000
6805	north	south	un	105003	18	1.000000000	1.21005	0.27699	5.28617	0.08280	0.00048	-1.00000	-1.00000
6821	north	south	un	105517	38	0.008066784	0.08720	0.01040	0.73120	1.05949	0.05793	-1.00000	-1.00000
6844	north	south	un	105684	20	0.069228769	0.22222	0.04304	1.14729	0.65321	0.02943	-1.00000	-1.00000
6858	north	south	un	105802	13	0.038844908	0.12405	0.01407	1.09350	0.90640	0.03608	-1.00000	-1.00000
6882	north	south	un	106004	29	0.010115909	8.33333	1.03426	67.14422	0.92082	0.05519	-1.00000	-1.00000
6899	north	south	un	106139	41	0.858232138	0.92022	0.45470	1.86234	0.03611	0.00040	-1.00000	-1.00000
6916	north	south	un	106364	17	0.003682170	3.98667	1.50548	10.55707	0.60061	0.06613	-1.00000	-1.00000
6919	north	south	un	106416	8	0.045199293	7.11940	0.87426	57.97593	0.85244	0.03413	-1.00000	-1.00000
6943	north	south	un	106683	28	0.373815160	0.66667	0.27709	1.60396	0.17609	0.00635	-1.00000	-1.00000
6955	north	south	un	106738	21	0.820149315	1.21481	0.48992	3.01230	0.08451	0.00140	-1.00000	-1.00000
6964	north	south	un	106886	45	0.017353863	3.87931	1.23134	12.22173	0.58875	0.04576	-1.00000	-1.00000
6973	north	south	un	106908	4	0.000625456	3.65289	1.75651	7.59666	0.56264	0.09600	-1.00000	-1.00000
6975	north	south	un	107007	40	0.158909394	0.32000	0.07639	1.34053	0.49485	0.02008	-1.00000	-1.00000
6989	north	south	un	107161	8	0.000526360	0.06494	0.00796	0.52948	1.18752	0.09744	-1.00000	-1.00000
7001	north	south	un	107286	7	0.001495254	0.06545	0.00801	0.53452	1.18410	0.08446	-1.00000	-1.00000
7008	north	south	un	107364	22	0.085825445	5.76471	0.69814	47.60046	0.76078	0.02623	-1.00000	-1.00000
7017	north	south	un	107583	56	0.366066083	2.01493	0.51706	7.85194	0.30426	0.00849	-1.00000	-1.00000
7033	north	south	un	107806	31	1.000000000	1.04894	0.51026	2.15628	0.02075	0.00013	-1.00000	-1.00000
7043	north	south	un	107906	8	0.325944116	0.59459	0.22935	1.54153	0.22578	0.00841	-1.00000	-1.00000
7046	north	south	un	107974	13	0.815013832	1.23134	0.48168	3.14778	0.09038	0.00141	-1.00000	-1.00000
7061	north	south	un	108173	26	0.647405633	1.29032	0.50546	3.29389	0.11070	0.00226	-1.00000	-1.00000
7064	north	south	un	108211	2	0.213201959	2.04000	0.68270	6.09579	0.30963	0.01253	-1.00000	-1.00000
7067	north	south	un	108296	26	1.000000000	0.94030	0.32766	2.69841	0.02673	0.00010	-1.00000	-1.00000
7068	north	south	un	108340	8	1.000000000	1.41026	0.12475	15.94191	0.14930	0.00528	-1.00000	-1.00000
7078	north	south	un	108511	55	0.007703339	0.08642	0.01032	0.72369	1.06339	0.05619	-1.00000	-1.00000
7082	north	south	un	108596	17	0.000812852	0.14596	0.04454	0.47834	0.83578	0.09356	-1.00000	-1.00000
7087	north	south	un	108656	15	0.136647896	2.06250	0.83628	5.08670	0.31439	0.01976	-1.00000	-1.00000
7091	north	south	un	108752	50	0.001796212	0.14384	0.03839	0.53892	0.84213	0.07946	-1.00000	-1.00000
7106	north	south	un	108832	7	0.000000044	9.18803	3.88539	21.72757	0.96322	0.22818	-1.00000	-1.00000
7128	north	south	un	108958	9	0.026542714	0.25529	0.08295	0.78575	0.59296	0.04834	-1.00000	-1.00000
7154	north	south	un	109340	19	0.247702789	0.61091	0.28811	1.29537	0.21402	0.01299	-1.00000	-1.00000
7167	north	south	un	109557	47	0.237234917	0.28000	0.05218	1.50236	0.55284	0.01961	-1.00000	-1.00000
7172	north	south	un	109617	46	0.006453766	8.13043	1.01685	65.00845	0.91011	0.05432	-1.00000	-1.00000
7173	north	south	un	109664	31	0.025313427	0.21575	0.05427	0.85773	0.66604	0.04364	-1.00000	-1.00000
7177	north	south	un	109716	20	0.817452659	0.89032	0.35416	2.23817	0.05045	0.00047	-1.00000	-1.00000
7178	north	south	un	109801	43	0.027072979	8.37313	1.04679	66.97577	0.92289	0.04249	-1.00000	-1.00000
7187	north	south	un	109907	25	1.000000000	1.00625	0.41092	2.46411	0.00271	0.00000	-1.00000	-1.00000
7216	north	south	un	110084	17	0.686506056	0.67089	0.13043	3.45071	0.17335	0.00167	-1.00000	-1.00000
7221	north	south	un	110156	26	1.000000000	0.96273	0.46861	1.97790	0.01649	0.00008	-1.00000	-1.00000
7266	north	south	un	110274	21	0.197152344	0.41441	0.11097	1.54762	0.38257	0.01389	-1.00000	-1.00000
7329	north	south	un	110601	40	0.823191877	1.13889	0.46031	2.81781	0.05648	0.00061	-1.00000	-1.00000
7348	north	south	un	110692	9	0.108380040	2.32240	0.85179	6.33205	0.36594	0.02101	-1.00000	-1.00000
7372	north	south	un	110817	8	0.727310945	0.75758	0.18060	3.17780	0.12057	0.00117	-1.00000	-1.00000
7374	north	south	un	110902	30	0.206503291	1.88050	0.78425	4.50911	0.27427	0.01643	-1.00000	-1.00000
7403	north	south	un	110942	8	0.000000001	29.05882	6.57407	128.44643	1.46328	0.27219	-1.00000	-1.00000
7510	north	south	un	111509	17	0.243944412	0.60943	0.28461	1.30497	0.21507	0.01299	-1.00000	-1.00000
7520	north	south	un	111642	27	0.831031115	0.84103	0.36575	1.93389	0.07519	0.00128	-1.00000	-1.00000
7551	north	south	un	111704	26	0.720545314	1.17749	0.58094	2.38660	0.07096	0.00158	-1.00000	-1.00000
7552	north	south	un	111758	17	0.098600362	1.91250	0.90743	4.03077	0.28160	0.02332	-1.00000	-1.00000
7558	north	south	un	111848	45	0.003833163	0.07667	0.00929	0.63303	1.11539	0.06867	-1.00000	-1.00000
7561	north	south	un	111920	55	0.080762891	4.94667	0.59101	41.40311	0.69431	0.03095	-1.00000	-1.00000
7624	north	south	un	112122	7	0.281782454	1.99275	0.59967	6.62209	0.29945	0.00974	-1.00000	-1.00000
7662	north	south	un	112195	18	0.117030078	2.60000	0.79020	8.55480	0.41497	0.02041	-1.00000	-1.00000
7677	north	south	un	112385	23	0.147959144	2.01754	0.85027	4.78728	0.30482	0.01932	-1.00000	-1.00000
7687	north	south	un	112541	54	0.008481940	0.08806	0.01049	0.73956	1.05521	0.05978	-1.00000	-1.00000
7771	north	south	un	112986	1	0.741282726	0.69863	0.19228	2.53846	0.15575	0.00223	-1.00000	-1.00000
7781	north	south	un	113207	33	0.721886611	0.72222	0.17265	3.02126	0.14133	0.00152	-1.00000	-1.00000
7782	north	south	un	113251	14	0.001840269	0.06849	0.00839	0.55885	1.16435	0.07943	-1.00000	-1.00000
7792	north	south	un	113344	45	0.001593295	5.50000	1.76747	17.11490	0.74036	0.08013	-1.00000	-1.00000
7794	north	south	un	113407	40	0.153667441	0.30137	0.07172	1.26631	0.52090	0.02340	-1.00000	-1.00000
7815	north	south	un	113617	2	0.067556358	0.30556	0.08689	1.07450	0.51491	0.02908	-1.00000	-1.00000
7828	north	south	un	113813	12	0.001056942	13.94737	1.78025	109.27096	1.14449	0.07959	-1.00000	-1.00000
7857	north	south	un	113990	2	0.351410596	0.63380	0.25375	1.58309	0.19805	0.00698	-1.00000	-1.00000
7861	north	south	un	114101	52	0.819835560	1.17486	0.47106	2.93023	0.06999	0.00093	-1.00000	-1.00000
7865	north	south	un	114131	18	0.023222348	2.88000	1.17936	7.03300	0.45939	0.04352	-1.00000	-1.00000
7875	north	south	un	114234	58	0.714918484	0.66667	0.15959	2.78485	0.17609	0.00226	-1.00000	-1.00000
7881	north	south	un	114316	17	0.047622396	6.85075	0.84070	55.82597	0.83574	0.03295	-1.00000	-1.00000
7931	north	south	un	114503	19	0.027629842	0.16165	0.03214	0.81310	0.79141	0.04762	-1.00000	-1.00000
7937	north	south	un	114650	42	1.000000000	1.28947	0.11384	14.60617	0.11041	0.00513	-1.00000	-1.00000
7960	north	south	un	114740	6	0.558921417	1.33053	0.61146	2.89523	0.12403	0.00406	-1.00000	-1.00000
7969	north	south	un	114847	51	0.004302257	0.12571	0.02630	0.60085	0.90062	0.07042	-1.00000	-1.00000
8010	north	south	un	114999	15	0.000165944	15.27119	1.96465	118.70237	1.18387	0.10221	-1.00000	-1.00000
8018	north	south	un	115088	43	0.835107958	1.11111	0.48107	2.56629	0.04576	0.00049	-1.00000	-1.00000
8040	north	south	un	115302	8	1.000000000	0.94771	0.46713	1.92273	0.02332	0.00016	-1.00000	-1.00000
8041	north	south	un	115410	54	0.131496692	0.27222	0.05076	1.45996	0.56508	0.02028	-1.00000	-1.00000
8053	north	south	un	115457	38	0.004245826	0.32143	0.15033	0.68727	0.49292	0.07031	-1.00000	-1.00000
8070	north	south	un	115488	8	0.045016417	2.21270	1.05098	4.65852	0.34492	0.03372	-1.00000	-1.00000
8097	north	south	un	115780	52	1.000000000	0.86957	0.22197	3.40648	0.06070	0.00032	-1.00000	-1.00000
8198	north	south	un	116057	16	0.081295216	0.13067	0.01481	1.15251	0.88384	0.03481	-1.00000	-1.00000
8225	north	south	un	116313	16	0.008521681	0.29412	0.12295	0.70360	0.53148	0.06086	-1.00000	-1.00000
8251	north	south	un	116525	40	0.008887931	2.82857	1.34852	5.93301	0.45157	0.06073	-1.00000	-1.00000
8253	north	south	un	116583	36	0.001606951	0.06667	0.00817	0.54377	1.17609	0.08059	-1.00000	-1.00000
8275	north	south	un	116776	41	0.767053884	0.75587	0.23890	2.39152	0.12155	0.00175	-1.00000	-1.00000
8291	north	south	un	116910	51	0.038669777	0.12329	0.01395	1.08952	0.90908	0.03909	-1.00000	-1.00000
8326	north	south	un	117175	7	0.002224184	0.27273	0.12273	0.60605	0.56427	0.08366	-1.00000	-1.00000
8339	north	south	un	117241	11	0.262815891	1.62500	0.76750	3.44057	0.21085	0.01228	-1.00000	-1.00000
8341	north	south	un	117342	51	0.057059005	2.25275	1.03246	4.91533	0.35271	0.03372	-1.00000	-1.00000
8382	north	south	un	117456	42	0.002517956	0.06962	0.00843	0.57501	1.15726	0.07508	-1.00000	-1.00000
8422	north	south	un	117711	50	0.217478682	1.64734	0.82100	3.30541	0.21678	0.01481	-1.00000	-1.00000
8565	north	south	un	118222	7	0.001273602	0.27718	0.12970	0.59238	0.55724	0.08566	-1.00000	-1.00000
8578	north	south	un	118448	47	0.486526105	0.53714	0.13707	2.10493	0.26991	0.00648	-1.00000	-1.00000
8579	north	south	un	118465	1	0.000140984	4.71429	2.10155	10.57529	0.67342	0.11860	-1.00000	-1.00000
8659	north	south	un	118826	49	0.003109472	0.08289	0.00989	0.69469	1.08149	0.07326	-1.00000	-1.00000
8693	north	south	un	118915	15	0.695395163	0.83710	0.38687	1.81131	0.07722	0.00162	-1.00000	-1.00000
8694	north	south	un	118983	22	0.176058071	0.23556	0.02384	2.32698	0.62791	0.02175	-1.00000	-1.00000
8711	north	south	un	119181	34	0.000098036	4.88757	2.18851	10.91537	0.68909	0.12743	-1.00000	-1.00000
8717	north	south	un	119243	35	0.000000001	0.01989	0.00257	0.15403	1.70133	0.27273	-1.00000	-1.00000
8724	north	south	un	119301	31	0.700990747	1.17255	0.54148	2.53911	0.06913	0.00127	-1.00000	-1.00000
8729	north	south	un	119424	28	0.281913246	0.52239	0.18143	1.50407	0.28201	0.01158	-1.00000	-1.00000
8755	north	south	un	119690	47	0.001367243	10.93651	1.38482	86.37013	1.03888	0.07397	-1.00000	-1.00000
8789	north	south	un	119770	2	0.646813122	1.30435	0.51267	3.31853	0.11539	0.00223	-1.00000	-1.00000
8814	north	south	un	119892	1	1.000000000	1.00000	0.42797	2.33662	0.00000	0.00000	-1.00000	-1.00000
8835	north	south	un	119962	9	0.031035982	2.26349	1.10174	4.65027	0.35478	0.03923	-1.00000	-1.00000
8848	north	south	un	120043	27	0.015450825	0.15132	0.03079	0.74364	0.82012	0.05181	-1.00000	-1.00000
8940	north	south	un	120577	6	0.120341958	0.53333	0.24875	1.14350	0.27300	0.02063	-1.00000	-1.00000
8966	north	south	un	120850	32	0.559843346	1.50000	0.42666	5.27357	0.17609	0.00326	-1.00000	-1.00000
9039	north	south	un	121067	2	0.851618140	0.90299	0.43278	1.88409	0.04432	0.00057	-1.00000	-1.00000
9045	north	south	un	121238	48	0.010317412	8.03030	0.99602	64.74348	0.90473	0.05405	-1.00000	-1.00000
9060	north	south	un	121335	20	0.100682899	0.43803	0.17645	1.08739	0.35849	0.02404	-1.00000	-1.00000
9095	north	south	un	121396	19	0.403623194	2.91429	0.31625	26.85580	0.46453	0.00771	-1.00000	-1.00000
9114	north	south	un	121453	14	0.434334236	1.44377	0.66078	3.15458	0.15950	0.00687	-1.00000	-1.00000
9136	north	south	un	121627	2	0.303787568	1.91803	0.63783	5.76778	0.28286	0.01111	-1.00000	-1.00000
9144	north	south	un	121781	33	0.049931686	0.23000	0.05805	0.91127	0.63827	0.03807	-1.00000	-1.00000
9147	north	south	un	121828	17	0.406250000	0.33766	0.02984	3.82070	0.47152	0.01151	-1.00000	-1.00000
9154	north	south	un	121903	30	0.231366788	1.94915	0.70127	5.41756	0.28985	0.01331	-1.00000	-1.00000
9171	north	south	un	122093	35	0.591071034	0.68571	0.24078	1.95283	0.16386	0.00376	-1.00000	-1.00000
9223	north	south	un	122218	36	0.241735856	0.52941	0.21603	1.29742	0.27621	0.01538	-1.00000	-1.00000
9247	north	south	un	122330	23	0.846993729	0.88000	0.41318	1.87423	0.05552	0.00087	-1.00000	-1.00000
9278	north	south	un	122492	1	0.000727750	0.06963	0.00854	0.56744	1.15721	0.09136	-1.00000	-1.00000
9299	north	south	un	122661	45	1.000000000	1.17500	0.36138	3.82046	0.07004	0.00058	-1.00000	-1.00000
9340	north	south	un	122851	51	0.001098375	0.26923	0.12529	0.57852	0.56988	0.08858	-1.00000	-1.00000
9345	north	south	un	122889	27	0.030668509	0.17375	0.03457	0.87321	0.76009	0.04328	-1.00000	-1.00000
9382	north	south	un	123163	53	0.503629560	0.70707	0.29762	1.67984	0.15054	0.00469	-1.00000	-1.00000
9457	north	south	un	123423	2	0.005006354	9.25397	1.15668	74.03566	0.96633	0.06335	-1.00000	-1.00000
9462	north	south	un	123524	41	0.003753684	0.08720	0.01040	0.73120	1.05949	0.07188	-1.00000	-1.00000
9520	north	south	un	123670	1	0.000158887	0.05542	0.00688	0.44674	1.25632	0.10761	-1.00000	-1.00000
9543	north	south	un	123909	50	1.000000000	1.13527	0.25879	4.98020	0.05510	0.00023	-1.00000	-1.00000
9583	north	south	un	123985	3	0.856998126	1.11842	0.55060	2.27182	0.04861	0.00076	-1.00000	-1.00000
9585	north	south	un	124054	10	0.777350079	1.30154	0.40971	4.13465	0.11446	0.00159	-1.00000	-1.00000
9671	north	south	un	124485	10	0.589790481	0.66667	0.23426	1.89720	0.17609	0.00429	-1.00000	-1.00000
9734	north	south	un	124839	56	0.112899335	0.24324	0.04528	1.30669	0.61396	0.02477	-1.00000	-1.00000
9754	north	south	un	124934	28	0.236998143	4.63636	0.54096	39.73682	0.66618	0.01878	-1.00000	-1.00000
9788	north	south	un	125094	3	1.000000000	0.94521	0.15210	5.87392	0.02447	0.00003	-1.00000	-1.00000
9806	north	south	un	125178	25	0.373156258	1.46411	0.72426	2.95975	0.16558	0.00870	-1.00000	-1.00000
9839	north	south	un	125294	18	0.160003036	0.32394	0.07716	1.36007	0.48953	0.02047	-1.00000	-1.00000
9843	north	south	un	125386	47	0.393939394	0.32099	0.02838	3.63018	0.49351	0.01174	-1.00000	-1.00000
9897	north	south	un	125539	16	0.061409853	0.20721	0.04011	1.07043	0.68360	0.03266	-1.00000	-1.00000
9916	north	south	un	125607	22	0.007815509	0.22831	0.07507	0.69434	0.64147	0.05865	-1.00000	-1.00000
9925	north	south	un	125715	3	1.000000000	1.21005	0.27699	5.28617	0.08280	0.00048	-1.00000	-1.00000
9978	north	south	un	126040	15	0.454204342	0.52817	0.11322	2.46391	0.27723	0.00531	-1.00000	-1.00000
10034	north	south	un	126269	55	0.037724488	0.39258	0.17311	0.89028	0.40607	0.04037	-1.00000	-1.00000
10059	north	south	un	126343	6	0.476558827	1.30303	0.64191	2.64505	0.11495	0.00420	-1.00000	-1.00000
10080	north	south	un	126640	51	0.080064227	2.18909	0.97594	4.91026	0.34026	0.02800	-1.00000	-1.00000
10081	north	south	un	126687	37	0.072086340	4.03226	0.84457	19.25128	0.60555	0.02810	-1.00000	-1.00000
10089	north	south	un	126737	24	0.124930435	3.52941	0.73979	16.83832	0.54770	0.02180	-1.00000	-1.00000
10091	north	south	un	126795	19	0.474401664	1.34783	0.66523	2.73084	0.12963	0.00537	-1.00000	-1.00000
10117	north	south	un	126997	37	0.390224854	0.59244	0.18720	1.87493	0.22736	0.00630	-1.00000	-1.00000
10185	north	south	un	127171	24	0.042553442	7.09677	0.86009	58.55683	0.85106	0.03462	-1.00000	-1.00000
10303	north	south	un	127608	28	0.008927660	0.08952	0.01067	0.75094	1.04806	0.05704	-1.00000	-1.00000
10328	north	south	un	127849	18	0.398161681	1.81818	0.53802	6.14439	0.25964	0.00740	-1.00000	-1.00000
10361	north	south	un	128065	44	0.016298642	0.09957	0.01162	0.85333	1.00188	0.04955	-1.00000	-1.00000
10368	north	south	un	128086	3	0.851302726	0.90476	0.43297	1.89066	0.04347	0.00052	-1.00000	-1.00000
10446	north	south	un	128431	30	0.422696017	1.46154	0.65055	3.28352	0.16481	0.00674	-1.00000	-1.00000
10525	north	south	un	128849	16	0.504327301	2.39130	0.24197	23.63232	0.37863	0.01265	-1.00000	-1.00000
10531	north	south	un	129001	43	0.003357937	4.21277	1.58823	11.17429	0.62457	0.07388	-1.00000	-1.00000
10532	north	south	un	129074	55	0.462133606	1.37374	0.66162	2.85231	0.13790	0.00568	-1.00000	-1.00000
10543	north	south	un	129099	18	0.000000333	0.09477	0.03537	0.25395	1.02332	0.20824	-1.00000	-1.00000
10584	north	south	un	129378	49	0.776414381	1.37015	0.43284	4.33722	0.13677	0.00219	-1.00000	-1.00000
10596	north	south	un	129524	7	0.047955194	2.11801	1.03306	4.34242	0.32593	0.03373	-1.00000	-1.00000
10621	north	south	un	129936	49	0.026974396	0.20188	0.05179	0.78691	0.69491	0.04941	-1.00000	-1.00000
10669	north	south	un	130115	41	0.133374321	2.10000	0.84894	5.19468	0.32222	0.02065	-1.00000	-1.00000
10678	north	south	un	130162	27	0.796568389	0.80882	0.29634	2.20758	0.09215	0.00132	-1.00000	-1.00000
10679	north	south	un	130246	48	0.000463335	0.06329	0.00776	0.51592	1.19866	0.09836	-1.00000	-1.00000
10734	north	south	un	130492	47	0.124764156	0.34286	0.09772	1.20292	0.46489	0.02308	-1.00000	-1.00000
10736	north	south	un	130523	17	1.000000000	1.17778	0.26973	5.14276	0.07106	0.00035	-1.00000	-1.00000
10774	north	south	un	130797	41	0.392332640	1.80000	0.52456	6.17655	0.25527	0.00686	-1.00000	-1.00000
10798	north	south	un	130920	39	0.004877542	3.14634	1.40611	7.04030	0.49781	0.06344	-1.00000	-1.00000
10801	north	south	un	130976	29	0.425748746	0.44000	0.09409	2.05766	0.35655	0.00905	-1.00000	-1.00000
10833	north	south	un	131213	16	0.716383661	0.82286	0.40360	1.67765	0.08468	0.00229	-1.00000	-1.00000
10922	north	south	un	131776	21	0.085989499	0.50265	0.23849	1.05939	0.29874	0.02405	-1.00000	-1.00000
10931	north	south	un	131839	22	0.003605327	0.07534	0.00911	0.62286	1.12296	0.07197	-1.00000	-1.00000
10953	north	south	un	132223	34	1.000000000	0.94118	0.30673	2.88791	0.02633	0.00009	-1.00000	-1.00000
10990	north	south	un	132287	36	0.009079534	0.10127	0.01183	0.86693	0.99454	0.06000	-1.00000	-1.00000
10992	north	south	un	132325	13	0.475232180	0.65079	0.25841	1.63902	0.18656	0.00665	-1.00000	-1.00000
10993	north	south	un	132393	19	0.792661690	1.31343	0.45434	3.79691	0.11841	0.00193	-1.00000	-1.00000
11002	north	south	un	132600	43	1.000000000	1.13043	0.18223	7.01236	0.05325	0.00014	-1.00000	-1.00000
11059	north	south	un	132827	19	1.000000000	1.02778	0.50316	2.09939	0.01190	0.00004	-1.00000	-1.00000
11074	north	south	un	132878	7	0.743530631	0.73134	0.20067	2.66534	0.13588	0.00180	-1.00000	-1.00000
11134	north	south	un	133214	35	0.000793109	0.21053	0.08387	0.52845	0.67669	0.09233	-1.00000	-1.00000
11135	north	south	un	133291	50	1.000000000	1.07143	0.48551	2.36444	0.02996	0.00022	-1.00000	-1.00000
11144	north	south	un	133324	21	0.160733632	1.66496	0.82362	3.36575	0.22140	0.01559	-1.00000	-1.00000
11211	north	south	un	133500	13	0.706057689	1.19118	0.56195	2.52494	0.07598	0.00160	-1.00000	-1.00000
11225	north	south	un	133693	20	0.480812993	2.00000	0.38739	10.32561	0.30103	0.00554	-1.00000	-1.00000
11227	north	south	un	133756	22	0.032769690	2.77358	1.08401	7.09661	0.44304	0.03658	-1.00000	-1.00000
11243	north	south	un	133807	10	0.062158732	0.33884	0.11642	0.98624	0.47000	0.03383	-1.00000	-1.00000
11248	north	south	un	133862	4	0.278610402	1.51407	0.72941	3.14281	0.18014	0.00943	-1.00000	-1.00000
11250	north	south	un	134014	33	0.004344561	3.34222	1.44299	7.74118	0.52404	0.06083	-1.00000	-1.00000
11251	north	south	un	134064	22	0.199302094	2.94118	0.59861	14.45104	0.46852	0.01495	-1.00000	-1.00000
11254	north	south	un	134118	14	0.001733798	3.30228	1.57060	6.94321	0.51881	0.08023	-1.00000	-1.00000
11272	north	south	un	134431	12	1.000000000	0.94624	0.40755	2.19692	0.02400	0.00012	-1.00000	-1.00000
11280	north	south	un	134503	22	0.040911811	6.05714	0.73487	49.92601	0.78227	0.03958	-1.00000	-1.00000
11319	north	south	un	134693	23	0.155373458	2.29885	0.83591	6.32214	0.36151	0.02075	-1.00000	-1.00000
11334	north	south	un	134870	14	0.010108848	0.25113	0.08815	0.71546	0.60010	0.05937	-1.00000	-1.00000
11347	north	south	un	135077	33	1.000000000	0.90741	0.19446	4.23418	0.04220	0.00012	-1.00000	-1.00000
11348	north	south	un	135141	34	0.074220778	0.44467	0.18845	1.04924	0.35196	0.02666	-1.00000	-1.00000
11351	north	south	un	135177	9	0.221282358	0.50369	0.19724	1.28628	0.29784	0.01547	-1.00000	-1.00000
11392	north	south	un	135383	28	0.831196307	1.15674	0.49438	2.70651	0.06324	0.00088	-1.00000	-1.00000
11395	north	south	un	135498	19	0.045199293	7.11940	0.87426	57.97593	0.85244	0.03413	-1.00000	-1.00000
11397	north	south	un	135628	25	0.199302094	2.94118	0.59861	14.45104	0.46852	0.01495	-1.00000	-1.00000
11409	north	south	un	135804	14	0.536209951	1.33117	0.57536	3.07983	0.12423	0.00350	-1.00000	-1.00000
11413	north	south	un	135921	6	0.837960515	1.12712	0.49737	2.55424	0.05197	0.00063	-1.00000	-1.00000
11438	north	south	un	136192	31	1.000000000	1.15789	0.20373	6.58074	0.06367	0.00022	-1.00000	-1.00000
11452	north	south	un	136432	23	0.000098195	6.68182	2.38409	18.72696	0.82489	0.12013	-1.00000	-1.00000
11463	north	south	un	136557	25	0.040952797	6.28571	0.76307	51.77765	0.79835	0.04044	-1.00000	-1.00000
11481	north	south	un	136691	36	0.049825700	0.44444	0.20526	0.96234	0.35218	0.03275	-1.00000	-1.00000
11483	north	south	un	136756	39	0.066869310	0.46154	0.20799	1.02418	0.33579	0.02757	-1.00000	-1.00000
11494	north	south	un	136806	24	0.000243616	0.10575	0.02865	0.39041	0.97571	0.11427	-1.00000	-1.00000
11497	north	south	un	136942	34	0.467878478	0.72917	0.35817	1.48443	0.13717	0.00585	-1.00000	-1.00000
11528	north	south	un	137376	34	1.000000000	0.94403	0.35253	2.52801	0.02501	0.00010	-1.00000	-1.00000
11529	north	south	un	137425	23	0.468043444	2.22857	0.43227	11.48945	0.34803	0.00739	-1.00000	-1.00000
11532	north	south	un	137548	23	0.689908272	1.25455	0.56694	2.77612	0.09849	0.00241	-1.00000	-1.00000
11552	north	south	un	137626	39	0.407309963	1.51515	0.65715	3.49340	0.18046	0.00736	-1.00000	-1.00000
11558	north	south	un	137816	43	1.000000000	1.06557	0.41912	2.70912	0.02758	0.00014	-1.00000	-1.00000
11568	north	south	un	137896	1	0.020211537	0.38836	0.18109	0.83284	0.41077	0.04663	-1.00000	-1.00000
11570	north	south	un	137989	32	0.297112738	0.38462	0.09166	1.61385	0.41497	0.01461	-1.00000	-1.00000
11573	north	south	un	138020	1	0.156121541	2.20690	0.80120	6.07886	0.34378	0.01893	-1.00000	-1.00000
11575	north	south	un	138092	11	0.396720171	1.55556	0.65854	3.67442	0.19189	0.00812	-1.00000	-1.00000
11608	north	south	un	138468	16	0.234654315	0.47284	0.14165	1.57836	0.32529	0.01181	-1.00000	-1.00000
11617	north	south	un	138689	51	0.553187391	0.68571	0.20867	2.25338	0.16386	0.00300	-1.00000	-1.00000
11627	north	south	un	138838	16	0.082720607	0.46250	0.19566	1.09327	0.33489	0.02471	-1.00000	-1.00000
11633	north	south	un	138924	40	0.003904465	3.44444	1.47940	8.01961	0.53712	0.06510	-1.00000	-1.00000
11654	north	south	un	139420	39	0.342268672	1.48000	0.68763	3.18541	0.17026	0.00814	-1.00000	-1.00000
11684	north	south	un	139614	48	0.056729703	0.38883	0.15310	0.98749	0.41024	0.03029	-1.00000	-1.00000
11688	north	south	un	139636	8	0.009944043	4.17857	1.32667	13.16116	0.62103	0.05149	-1.00000	-1.00000
